ICCID,IMSI,SIM_State
89882390000430403165,901288910100359,Inactive
89882390000430403173,901288910100360,Inactive
89882390000430403181,901288910100361,Inactive
89882390000430403199,901288910100362,Inactive
89882390000430403207,901288910100363,Inactive
89882390000430403215,901288910100364,Inactive
89882390000430403223,901288910100365,Inactive
89882390000430403231,901288910100366,Inactive
89882390000430403249,901288910100367,Inactive
89882390000430403256,901288910100368,Inactive
89882390000430403264,901288910100369,Inactive
89882390000430403272,901288910100370,Inactive
89882390000430403280,901288910100371,Inactive
89882390000430403298,901288910100372,Inactive
89882390000430403306,901288910100373,Inactive
89882390000430403314,901288910100374,Inactive
89882390000430403322,901288910100375,Inactive
89882390000430403330,901288910100376,Inactive
89882390000430403348,901288910100377,Inactive
89882390000430403355,901288910100378,Inactive
89882390000430403363,901288910100379,Inactive
89882390000430403371,901288910100380,Inactive
89882390000430403389,901288910100381,Inactive
89882390000430403397,901288910100382,Inactive
89882390000430403405,901288910100383,Inactive
89882390000430403413,901288910100384,Inactive
89882390000430403421,901288910100385,Inactive
89882390000430403439,901288910100386,Inactive
89882390000430403447,901288910100387,Inactive
89882390000430403454,901288910100388,Inactive
89882390000430403462,901288910100389,Inactive
89882390000430403470,901288910100390,Inactive
89882390000430403488,901288910100391,Inactive
89882390000430403496,901288910100392,Inactive
89882390000430403504,901288910100393,Inactive
89882390000430403512,901288910100394,Inactive
89882390000430403520,901288910100395,Inactive
89882390000430403538,901288910100396,Inactive
89882390000430403546,901288910100397,Inactive
89882390000430403553,901288910100398,Inactive
89882390000430403561,901288910100399,Inactive
89882390000430403579,901288910100400,Inactive
89882390000430403587,901288910100401,Inactive
89882390000430403595,901288910100402,Inactive
89882390000430403603,901288910100403,Inactive
89882390000430403611,901288910100404,Inactive
89882390000430403629,901288910100405,Inactive
89882390000430403637,901288910100406,Inactive
89882390000430403645,901288910100407,Inactive
89882390000430403652,901288910100408,Inactive
89882390000430403660,901288910100409,Inactive
89882390000430403678,901288910100410,Inactive
89882390000430403686,901288910100411,Inactive
89882390000430403694,901288910100412,Inactive
89882390000430403702,901288910100413,Inactive
89882390000430403710,901288910100414,Inactive
89882390000430403728,901288910100415,Inactive
89882390000430403736,901288910100416,Inactive
89882390000430403744,901288910100417,Inactive
89882390000430403751,901288910100418,Inactive
89882390000430403769,901288910100419,Inactive
89882390000430403777,901288910100420,Inactive
89882390000430403785,901288910100421,Inactive
89882390000430403793,901288910100422,Inactive
89882390000430403801,901288910100423,Inactive
89882390000430403819,901288910100424,Inactive
89882390000430403827,901288910100425,Inactive
89882390000430403835,901288910100426,Inactive
89882390000430403843,901288910100427,Inactive
89882390000430403850,901288910100428,Inactive
89882390000430403868,901288910100429,Inactive
89882390000430403876,901288910100430,Inactive
89882390000430403884,901288910100431,Inactive
89882390000430403892,901288910100432,Inactive
89882390000430403900,901288910100433,Inactive
89882390000430403918,901288910100434,Inactive
89882390000430403926,901288910100435,Inactive
89882390000430403934,901288910100436,Inactive
89882390000430403942,901288910100437,Inactive
89882390000430403959,901288910100438,Inactive
89882390000430403967,901288910100439,Inactive
89882390000430403975,901288910100440,Inactive
89882390000430403983,901288910100441,Inactive
89882390000430403991,901288910100442,Inactive
89882390000430404007,901288910100443,Inactive
89882390000430404015,901288910100444,Inactive
89882390000430404023,901288910100445,Inactive
89882390000430404031,901288910100446,Inactive
89882390000430404049,901288910100447,Inactive
89882390000430404056,901288910100448,Inactive
89882390000430404064,901288910100449,Inactive
89882390000430404072,901288910100450,Inactive
89882390000430404080,901288910100451,Inactive
89882390000430404098,901288910100452,Inactive
89882390000430404106,901288910100453,Inactive
89882390000430404114,901288910100454,Inactive
89882390000430404122,901288910100455,Inactive
89882390000430404130,901288910100456,Inactive
89882390000430404148,901288910100457,Inactive
89882390000430404155,901288910100458,Inactive
89882390000430404163,901288910100459,Inactive
89882390000430404171,901288910100460,Inactive
89882390000430404189,901288910100461,Inactive
89882390000430404197,901288910100462,Inactive
89882390000430404205,901288910100463,Inactive
89882390000430404213,901288910100464,Inactive
89882390000430404221,901288910100465,Inactive
89882390000430404239,901288910100466,Inactive
89882390000430404247,901288910100467,Inactive
89882390000430404254,901288910100468,Inactive
89882390000430404262,901288910100469,Inactive
89882390000430404270,901288910100470,Inactive
89882390000430404288,901288910100471,Inactive
89882390000430404296,901288910100472,Inactive
89882390000430404304,901288910100473,Inactive
89882390000430404312,901288910100474,Inactive
89882390000430404320,901288910100475,Inactive
89882390000430404338,901288910100476,Inactive
89882390000430404346,901288910100477,Inactive
89882390000430404353,901288910100478,Inactive
89882390000430404361,901288910100479,Inactive
89882390000430404379,901288910100480,Inactive
89882390000430404387,901288910100481,Inactive
89882390000430404395,901288910100482,Inactive
89882390000430404403,901288910100483,Inactive
89882390000430404411,901288910100484,Inactive
89882390000430404429,901288910100485,Inactive
89882390000430404437,901288910100486,Inactive
89882390000430404445,901288910100487,Inactive
89882390000430404452,901288910100488,Inactive
89882390000430404460,901288910100489,Inactive
89882390000430404478,901288910100490,Inactive
89882390000430404486,901288910100491,Inactive
89882390000430404494,901288910100492,Inactive
89882390000430404502,901288910100493,Inactive
89882390000430404510,901288910100494,Inactive
89882390000430404528,901288910100495,Inactive
89882390000430404536,901288910100496,Inactive
89882390000430404544,901288910100497,Inactive
89882390000430404551,901288910100498,Inactive
89882390000430404569,901288910100499,Inactive
89882390000430404577,901288910100500,Inactive
89882390000430404585,901288910100501,Inactive
89882390000430404593,901288910100502,Inactive
89882390000430404601,901288910100503,Inactive
89882390000430404619,901288910100504,Inactive
89882390000430404627,901288910100505,Inactive
89882390000430404635,901288910100506,Inactive
89882390000430404643,901288910100507,Inactive
89882390000430404650,901288910100508,Inactive
89882390000430404668,901288910100509,Inactive
89882390000430404676,901288910100510,Inactive
89882390000430404684,901288910100511,Inactive
89882390000430404692,901288910100512,Inactive
89882390000430404700,901288910100513,Inactive
89882390000430404718,901288910100514,Inactive
89882390000430404726,901288910100515,Inactive
89882390000430404734,901288910100516,Inactive
89882390000430404742,901288910100517,Inactive
89882390000430404759,901288910100518,Inactive
89882390000430404767,901288910100519,Inactive
89882390000430404775,901288910100520,Inactive
89882390000430404783,901288910100521,Inactive
89882390000430404791,901288910100522,Inactive
89882390000430404809,901288910100523,Inactive
89882390000430404817,901288910100524,Inactive
89882390000430404825,901288910100525,Inactive
89882390000430404833,901288910100526,Inactive
89882390000430404841,901288910100527,Inactive
89882390000430404858,901288910100528,Inactive
89882390000430404866,901288910100529,Inactive
89882390000430404874,901288910100530,Inactive
89882390000430404882,901288910100531,Inactive
89882390000430404890,901288910100532,Inactive
89882390000430404908,901288910100533,Inactive
89882390000430404916,901288910100534,Inactive
89882390000430404924,901288910100535,Inactive
89882390000430404932,901288910100536,Inactive
89882390000430404940,901288910100537,Inactive
89882390000430404957,901288910100538,Inactive
89882390000430404965,901288910100539,Inactive
89882390000430404973,901288910100540,Inactive
89882390000430404981,901288910100541,Inactive
89882390000430404999,901288910100542,Inactive
89882390000430405004,901288910100543,Inactive
89882390000430405012,901288910100544,Inactive
89882390000430405020,901288910100545,Inactive
89882390000430405038,901288910100546,Inactive
89882390000430405046,901288910100547,Inactive
89882390000430405053,901288910100548,Inactive
89882390000430405061,901288910100549,Inactive
89882390000430405079,901288910100550,Inactive
89882390000430405087,901288910100551,Inactive
89882390000430405095,901288910100552,Inactive
89882390000430405103,901288910100553,Inactive
89882390000430405111,901288910100554,Inactive
89882390000430405129,901288910100555,Inactive
89882390000430405137,901288910100556,Inactive
89882390000430405145,901288910100557,Inactive
89882390000430405152,901288910100558,Inactive
89882390000430405160,901288910100559,Inactive
89882390000430405178,901288910100560,Inactive
89882390000430405186,901288910100561,Inactive
89882390000430405194,901288910100562,Inactive
89882390000430405202,901288910100563,Inactive
89882390000430405210,901288910100564,Inactive
89882390000430405228,901288910100565,Inactive
89882390000430405236,901288910100566,Inactive
89882390000430405244,901288910100567,Inactive
89882390000430405251,901288910100568,Inactive
89882390000430405269,901288910100569,Inactive
89882390000430405277,901288910100570,Inactive
89882390000430405285,901288910100571,Inactive
89882390000430405293,901288910100572,Inactive
89882390000430405301,901288910100573,Inactive
89882390000430405319,901288910100574,Inactive
89882390000430405327,901288910100575,Inactive
89882390000430405335,901288910100576,Inactive
89882390000430405343,901288910100577,Inactive
89882390000430405350,901288910100578,Inactive
89882390000430405368,901288910100579,Inactive
89882390000430405376,901288910100580,Inactive
89882390000430405384,901288910100581,Inactive
89882390000430405392,901288910100582,Inactive
89882390000430405400,901288910100583,Inactive
89882390000430405418,901288910100584,Inactive
89882390000430405426,901288910100585,Inactive
89882390000430405434,901288910100586,Inactive
89882390000430405442,901288910100587,Inactive
89882390000430405459,901288910100588,Inactive
89882390000430405467,901288910100589,Inactive
89882390000430405475,901288910100590,Inactive
89882390000430405483,901288910100591,Inactive
89882390000430405491,901288910100592,Inactive
89882390000430405509,901288910100593,Inactive
89882390000430405517,901288910100594,Inactive
89882390000430405525,901288910100595,Inactive
89882390000430405533,901288910100596,Inactive
89882390000430405541,901288910100597,Inactive
89882390000430405558,901288910100598,Inactive
89882390000430405566,901288910100599,Inactive
89882390000430405574,901288910100600,Inactive
89882390000430405582,901288910100601,Inactive
89882390000430405590,901288910100602,Inactive
89882390000430405608,901288910100603,Inactive
